"player_id" "gsis_name" "first_name" "last_name" "team" "position" "birthdate" "college" "X"
"972" "00-0028106" "D.Love" "DeMarcus" "Love" "UNK" "UNK" "3/7/88" "Arkansas" ""
"973" "00-0028109" "Q.Sturdivant" "Quan" "Sturdivant" "UNK" "UNK" "12/5/88" "North Carolina" ""
"974" "00-0026247" "C.Wallace" "Cody" "Wallace" "PIT" "C" "11/26/84" "Texas A&M" ""
"975" "00-0026613" "C.Newton" "Cecil" "Newton" "UNK" "UNK" "3/20/86" "Tennessee State" ""
"976" "00-0030639" "J.Reeves" "Jeremy" "Reeves" "UNK" "UNK" "9/15/89" "Iowa State" ""
"977" "00-0030638" "G.Reid" "Greg" "Reid" "UNK" "UNK" "9/8/90" "Florida State" ""
"978" "00-0026246" "M.Smith" "Marcus" "Smith" "UNK" "UNK" "1/11/85" "New Mexico" ""
"979" "00-0030635" "" "Mike" "Taylor" "UNK" "UNK" "10/7/89" "Wisconsin" ""
"980" "00-0030634" "H.Muamba" "Henoc" "Muamba" "UNK" "UNK" "2/23/89" "St. Francis Xavier (Canada)" ""
"981" "00-0030637" "" "Derricus" "Purdy" "UNK" "UNK" "3/3/90" "Texas Southern" ""
"982" "00-0032218" "" "Dorial" "Green-Beckham" "PHI" "WR" "4/12/93" "Oklahoma" ""
"983" "00-0030636" "D.Munoz" "Damaso" "Munoz" "UNK" "UNK" "7/10/86" "Rutgers" ""
"984" "00-0030631" "W.Dressler" "Weston" "Dressler" "UNK" "UNK" "6/14/85" "North Dakota" ""
"985" "00-0026245" "W.Franklin" "Will" "Franklin" "UNK" "UNK" "10/13/85" "Missouri" ""
"986" "00-0030632" "" "Greg" "Wilson" "UNK" "UNK" "9/14/90" "Fordham" ""
"987" "00-0019696" "C.Hovan" "Chris" "Hovan" "UNK" "UNK" "5/12/78" "Boston College" ""
"988" "00-0029741" "B.Bogotay" "Brandon" "Bogotay" "UNK" "UNK" "5/8/89" "Georgia" ""
"989" "00-0029814" "" "Travis" "Chappelear" "UNK" "UNK" "4/3/89" "Northwest Missouri State" ""
"990" "00-0029813" "" "Terrence" "Brown" "UNK" "UNK" "3/4/91" "Stanford" ""
"991" "00-0026532" "J.Boyd" "Jerome" "Boyd" "UNK" "UNK" "5/26/86" "Oregon" ""
"992" "00-0019693" "J.Lewis" "Jamal" "Lewis" "UNK" "UNK" "8/26/79" "Tennessee" ""
"993" "00-0021215" "S.McKinney" "Seth" "McKinney" "UNK" "UNK" "6/12/79" "Texas A&M" ""
"994" "00-0021645" "T.White" "Tracy" "White" "UNK" "UNK" "4/14/81" "Howard" ""
"995" "00-0026242" "J.Thompson" "Jeremy" "Thompson" "UNK" "UNK" "10/9/85" "Wake Forest" ""
"996" "00-0026241" "J.King" "Justin" "King" "UNK" "UNK" "5/11/87" "Penn State" ""
"997" "00-0026240" "T.Branch" "Tyvon" "Branch" "ARI" "DB" "12/11/86" "Connecticut" ""
"998" "00-0029747" "C.Banjo" "Chris" "Banjo" "GB" "CB" "2/26/90" "Southern Methodist" ""
"999" "00-0029346" "B.Gideon" "Blake" "Gideon" "UNK" "UNK" "7/25/89" "Texas" ""
"1000" "00-0025501" "M.White" "Marvin" "White" "UNK" "UNK" "12/5/83" "Texas Christian" ""
"1001" "00-0025503" "Z.DeOssie" "Zak" "DeOssie" "NYG" "LS" "5/24/84" "Brown" ""
"1002" "00-0025502" "L.Harris" "Leroy" "Harris" "UNK" "UNK" "6/6/84" "North Carolina State" ""
"1003" "00-0025505" "R.Robinson" "Ryne" "Robinson" "UNK" "UNK" "11/4/84" "Miami (Ohio)" ""
"1004" "00-0025504" "M.Ramirez" "Manny" "Ramirez" "UNK" "UNK" "2/19/83" "Texas Tech" ""
"1005" "00-0025507" "B.Atkins" "Baraka" "Atkins" "UNK" "UNK" "9/28/84" "Miami (Fla.)" ""
"1006" "00-0020754" "K.Campbell" "Kelly" "Campbell" "UNK" "UNK" "7/23/80" "Georgia Tech" ""
"1007" "00-0025509" "D.Free" "Doug" "Free" "DAL" "T" "1/16/84" "Northern Illinois" ""
"1008" "00-0025508" "M.Thomas" "Marcus" "Thomas" "UNK" "UNK" "9/23/85" "Florida" ""
"1009" "00-0029746" "D.Walker" "Dallas" "Walker" "UNK" "UNK" "2/22/88" "Western Michigan" ""
"1010" "00-0023219" "T.Bulman" "Tim" "Bulman" "UNK" "UNK" "10/31/82" "Boston College" ""
"1011" "00-0023210" "T.Humphrey" "Tory" "Humphrey" "UNK" "UNK" "1/20/83" "Central Michigan" ""
"1012" "00-0032909" "" "Dillon" "Gordon" "PHI" "OG" "9/2/93" "LSU" ""
"1013" "00-0032908" "" "Mike" "McQueen" "UNK" "UNK" "8/31/93" "Ohio U." ""
"1014" "00-0032459" "" "Aaron" "Neary" "DEN" "OG" "11/15/92" "Eastern Washington" ""
"1015" "00-0032458" "" "Durron" "Neal" "UNK" "UNK" "11/3/93" "Oklahoma" ""
"1016" "00-0027903" "B.Guillory" "Bobby" "Guillory" "UNK" "UNK" "" "Central Missouri State" ""
"1017" "00-0032456" "" "Prince Charles" "Iworah" "SF" "CB" "3/11/93" "Western Kentucky" ""
"1018" "00-0027901" "M.Simpkins" "Maurice" "Simpkins" "UNK" "UNK" "4/29/83" "Coastal Carolina" ""
"1019" "00-0027900" "Z.Markshausen" "Zeke" "Markshausen" "UNK" "UNK" "1/26/87" "Northwestern" ""
"1020" "00-0032453" "" "Kenny" "Lawler" "SEA" "WR" "6/25/94" "California" ""
"1021" "00-0027906" "A.Anderson" "Andre'" "Anderson" "UNK" "UNK" "5/1/88" "Tulane" ""
"1022" "00-0027905" "W.Tukuafu" "Will" "Tukuafu" "SEA" "DT" "1/3/84" "Oregon" ""
"1023" "00-0027904" "R.McClain" "Rolando" "McClain" "UNK" "UNK" "7/14/89" "Alabama" ""
"1024" "00-0024377" "D.Kirtman" "David" "Kirtman" "UNK" "UNK" "2/12/83" "USC" ""
"1025" "00-0024376" "M.Toudouze" "Michael" "Toudouze" "UNK" "UNK" "4/27/83" "Texas Christian" ""
"1026" "00-0031909" "" "Anthony" "Jefferson" "UNK" "UNK" "5/11/92" "UCLA" ""
"1027" "00-0031904" "" "Bryce" "Callahan" "CHI" "CB" "10/23/91" "Rice" ""
"1028" "00-0031900" "R.Smith" "Rod" "Smith" "DAL" "RB" "1/10/92" "Ohio State" ""
"1029" "00-0031902" "" "Jonathan" "Anderson" "CHI" "OLB" "10/27/91" "Texas Christian" ""
"1030" "00-0026820" "N.Abdallah" "Nader" "Abdallah" "UNK" "UNK" "10/25/85" "Ohio State" ""
"1031" "00-0026368" "C.Chamberlain" "Chris" "Chamberlain" "UNK" "UNK" "9/30/85" "Tulsa" ""
"1032" "00-0026369" "C.Williams" "Cary" "Williams" "UNK" "UNK" "12/23/84" "Washburn" ""
"1033" "00-0026360" "J.Barrett" "Josh" "Barrett" "UNK" "UNK" "11/22/84" "Arizona State" ""
"1034" "00-0026361" "H.Taylor" "Hilee" "Taylor" "UNK" "UNK" "7/18/86" "North Carolina" ""
"1035" "00-0026364" "S.Johnson" "Steve" "Johnson" "SD" "WR" "7/22/86" "Kentucky" ""
"1036" "00-0026365" "B.Keith" "Brandon" "Keith" "UNK" "UNK" "11/21/84" "Northern Iowa" ""
"1037" "00-0026366" "C.Schilens" "Chaz" "Schilens" "UNK" "UNK" "11/7/85" "San Diego State" ""
"1038" "00-0026367" "P.Hillis" "Peyton" "Hillis" "UNK" "UNK" "1/21/86" "Arkansas" ""
"1039" "00-0027019" "E.Brown" "Everette" "Brown" "UNK" "UNK" "8/7/87" "Florida State" ""
"1040" "00-0027018" "J.Byrd" "Jairus" "Byrd" "NO" "FS" "10/7/86" "Oregon" ""
"1041" "00-0028389" "B.Guidugli" "Ben" "Guidugli" "UNK" "UNK" "10/22/87" "Cincinnati" ""
"1042" "00-0027011" "J.Laurinaitis" "James" "Laurinaitis" "NO" "LB" "12/3/86" "Ohio State" ""
"1043" "00-0027010" "P.Chung" "Patrick" "Chung" "NE" "SS" "8/19/87" "Oregon" ""
"1044" "00-0027013" "A.Smith" "Alphonso" "Smith" "UNK" "UNK" "10/20/85" "Wake Forest" ""
"1045" "00-0027012" "B.Robiskie" "Brian" "Robiskie" "UNK" "UNK" "12/3/87" "Ohio State" ""
"1046" "00-0027015" "E.Britton" "Eben" "Britton" "UNK" "UNK" "10/14/87" "Arizona" ""
"1047" "00-0027014" "R.Maualuga" "Rey" "Maualuga" "CIN" "MLB" "1/20/87" "USC" ""
"1048" "00-0027017" "D.Butler" "Darius" "Butler" "IND" "CB" "3/18/86" "Connecticut" ""
"1049" "00-0027016" "R.Brace" "Ron" "Brace" "UNK" "UNK" "12/18/86" "Boston College" ""
"1050" "00-0024292" "J.Alston" "Jon" "Alston" "UNK" "UNK" "6/4/83" "Stanford" ""
"1051" "00-0024290" "J.Spitz" "Jason" "Spitz" "UNK" "UNK" "12/19/82" "Louisville" ""
"1052" "00-0024296" "C.Whitehurst" "Charlie" "Whitehurst" "UNK" "UNK" "8/6/82" "Clemson" ""
"1053" "00-0024297" "D.Hagan" "Derek" "Hagan" "UNK" "UNK" "9/21/84" "Arizona State" ""
"1054" "00-0032929" "" "James" "Cowser" "OAK" "DE" "9/13/90" "Southern Utah" ""
"1055" "00-0032928" "" "Kyrie" "Wilson" "OAK" "LB" "11/5/92" "Fresno State" ""
"1056" "00-0022999" "J.Kuhn" "John" "Kuhn" "NO" "RB" "9/9/82" "Shippensburg" ""
"1057" "00-0029668" "A.Luck" "Andrew" "Luck" "IND" "QB" "9/12/89" "Stanford" ""
"1058" "00-0022997" "A.Frazier" "Andre" "Frazier" "UNK" "UNK" "6/29/82" "Cincinnati" ""
"1059" "00-0020678" "K.Hebert" "Kyries" "Hebert" "UNK" "UNK" "10/9/80" "Louisiana-Lafayette" ""
"1060" "00-0020679" "S.Hill" "Shaun" "Hill" "MIN" "QB" "1/9/80" "Maryland" ""
"1061" "00-0028003" "T.McClain" "Terrell" "McClain" "DAL" "DT" "7/20/88" "South Florida" ""
"1062" "00-0031348" "A.Hitchens" "Anthony" "Hitchens" "DAL" "MLB" "6/10/92" "Iowa" ""
"1063" "00-0031349" "" "Matt" "Paradis" "DEN" "C" "10/12/89" "Boise State" ""
"1064" "00-0032927" "" "Ross" "Burbank" "UNK" "UNK" "1/27/93" "Virginia" ""
"1065" "00-0031343" "" "Calvin" "Pryor" "NYJ" "SS" "7/2/92" "Louisville" ""
"1066" "00-0031340" "" "Shaquille" "Richardson" "UNK" "UNK" "3/21/92" "Arizona" ""
"1067" "00-0031341" "D.Roberts" "D.J." "Roberts" "UNK" "UNK" "9/11/91" "Tennessee-Martin" ""
"1068" "00-0031346" "" "Justin" "Ellis" "OAK" "DT" "12/27/90" "Louisiana Tech" ""
"1069" "00-0031347" "" "Keith" "McGill" "OAK" "CB" "3/9/89" "Utah" ""
"1070" "00-0031344" "C.Latimer" "Cody" "Latimer" "DEN" "WR" "10/10/92" "Indiana" ""
"1071" "00-0031345" "J.Garoppolo" "Jimmy" "Garoppolo" "NE" "QB" "11/2/91" "Eastern Illinois" ""
"1072" "00-0023865" "A.Stenavich" "Adam" "Stenavich" "UNK" "UNK" "3/11/83" "Michigan" ""
"1073" "00-0023867" "T.Biddle" "Taye" "Biddle" "UNK" "UNK" "2/27/83" "Mississippi" ""
"1074" "00-0013694" "T.Richardson" "Tony" "Richardson" "UNK" "UNK" "12/17/71" "Auburn" ""
"1075" "00-0032332" "" "Aaron" "Grymes" "UNK" "UNK" "3/1/91" "Idaho" ""
"1076" "00-0032333" "" "Anthony" "Dable" "NYG" "WR" "9/25/88" "No College" ""
"1077" "00-0032335" "" "Cleyon" "Laing" "MIA" "DE" "11/21/90" "Iowa State" ""
"1078" "00-0032926" "" "K.J." "Brent" "OAK" "WR" "8/6/93" "Wake Forest" ""
"1079" "00-0031961" "" "Mark" "Nzeocha" "DAL" "OLB" "1/19/90" "Wyoming" ""
"1080" "00-0029664" "J.Gordon" "Josh" "Gordon" "CLE" "WR" "4/13/91" "Utah" ""
"1081" "00-0020107" "N.Sorensen" "Nick" "Sorensen" "UNK" "UNK" "7/31/78" "Virginia Tech" ""
"1082" "00-0028379" "A.Gray" "Anthony" "Gray" "UNK" "UNK" "3/15/88" "Southern Mississippi" ""
"1083" "00-0028378" "D.Jones" "D.J." "Jones" "UNK" "UNK" "5/8/88" "Nebraska" ""
"1084" "00-0028375" "C.Kenney" "Cameron" "Kenney" "UNK" "UNK" "5/21/89" "Oklahoma" ""
"1085" "00-0028374" "K.Nelson" "Kyle" "Nelson" "SF" "LS" "10/3/86" "New Mexico State" ""
"1086" "00-0028377" "J.Griffin" "John" "Griffin" "UNK" "UNK" "12/17/88" "Massachusetts" ""
"1087" "00-0028376" "R.Eddins" "Robert" "Eddins" "UNK" "UNK" "10/11/88" "Ball State" ""
"1088" "00-0028371" "C.Marshall" "Craig" "Marshall" "UNK" "UNK" "2/10/88" "South Florida" ""
"1089" "00-0028370" "J.Johnson" "Jerrod" "Johnson" "DAL" "QB" "7/27/88" "Texas A&M" ""
"1090" "00-0028373" "C.Smith" "Chris" "Smith" "UNK" "UNK" "6/23/87" "Northern Illinois" ""
"1091" "00-0031738" "" "Justin" "Currie" "NYG" "DB" "9/19/93" "Western Michigan" ""
"1092" "00-0031733" "" "Nick" "Marshall" "UNK" "UNK" "6/30/92" "Auburn" ""
"1093" "00-0031732" "" "Connor" "Hamlett" "CLE" "TE" "4/12/92" "Oregon State" ""
"1094" "00-0031731" "" "Corey" "Grant" "UNK" "UNK" "12/19/91" "Auburn" ""
"1095" "00-0031730" "" "Eric" "Crume" "CAR" "DT" "10/18/93" "Syracuse" ""
"1096" "00-0028599" "E.Joseph" "Eli" "Joseph" "UNK" "UNK" "6/20/88" "Temple" ""
"1097" "00-0028598" "M.Jennings" "M.D." "Jennings" "UNK" "UNK" "7/25/88" "Arkansas State" ""
"1098" "00-0028591" "R.Dominguez" "Ray" "Dominguez" "UNK" "UNK" "7/12/88" "Arkansas" ""
"1099" "00-0028590" "A.Bratton" "Anthony" "Bratton" "UNK" "UNK" "12/11/87" "Delaware" ""
"1100" "00-0028595" "S.Tolzien" "Scott" "Tolzien" "IND" "QB" "9/4/87" "Wisconsin" ""
"1101" "00-0026998" "P.Harvin" "Percy" "Harvin" "UNK" "UNK" "5/28/88" "Florida" ""
"1102" "00-0026625" "B.Hoyer" "Brian" "Hoyer" "CHI" "QB" "10/13/85" "Michigan State" ""
"1103" "00-0026996" "B.Pettigrew" "Brandon" "Pettigrew" "DET" "TE" "2/23/85" "Oklahoma State" ""
"1104" "00-0026995" "J.Maclin" "Jeremy" "Maclin" "KC" "WR" "5/11/88" "Missouri" ""
"1105" "00-0026994" "R.Ayers" "Robert" "Ayers" "TB" "LB" "9/6/85" "Tennessee" ""
"1106" "00-0026991" "B.Cushing" "Brian" "Cushing" "HOU" "ILB" "1/24/87" "USC" ""
"1107" "00-0026622" "A.Ramsey" "Andre" "Ramsey" "UNK" "UNK" "7/24/87" "Ball State" ""
"1108" "00-0029422" "K.Tandy" "Keith" "Tandy" "TB" "SS" "2/12/89" "West Virginia" ""
"1109" "00-0029423" "C.Mitchell" "Charles" "Mitchell" "UNK" "UNK" "9/13/89" "Mississippi State" ""
"1110" "00-0029313" "" "Andrew" "Datko" "UNK" "UNK" "8/15/90" "Florida State" ""
"1111" "00-0029352" "P.Vassallo" "Paul" "Vassallo" "UNK" "UNK" "12/16/89" "Arizona" ""
"1112" "00-0029421" "R.Bullock" "Randy" "Bullock" "NYG" "K" "12/16/89" "Texas A&M" ""
"1113" "00-0031736" "T.Thomas" "" "" "UNK" "UNK" "" "" ""
"1114" "00-0032017" "G.Wilkins" "" "" "UNK" "UNK" "" "" ""
"1115" "00-0028097" "L.Smith" "Lee" "Smith" "OAK" "TE" "11/21/87" "Marshall" ""
"1116" "00-0029354" "R.Johnson" "Rishaw" "Johnson" "UNK" "UNK" "2/23/89" "California (PA)" ""
"1117" "00-0029355" "J.Nixon" "James" "Nixon" "UNK" "UNK" "2/2/88" "California (PA)" ""
"1118" "00-0029424" "M.McNutt" "Marvin" "McNutt" "UNK" "UNK" "7/4/89" "Iowa" ""
"1119" "00-0029425" "N.Mondek" "Nick" "Mondek" "UNK" "UNK" "11/3/88" "Purdue" ""
"1120" "00-0029358" "N.Eachus" "Nate" "Eachus" "UNK" "UNK" "6/15/90" "Colgate" ""
"1121" "00-0029359" "D.Heyman" "Dexter" "Heyman" "UNK" "UNK" "10/16/89" "Louisville" ""
"1122" "00-0029428" "E.Acho" "Emmanuel" "Acho" "UNK" "UNK" "11/10/90" "Texas" ""
"1123" "00-0024844" "S.Smith" "Shaine" "Smith" "UNK" "UNK" "12/25/83" "Hofstra" ""
"1124" "00-0024840" "E.Fowler" "Eric" "Fowler" "UNK" "UNK" "10/17/84" "Grand Valley State" ""
"1125" "00-0002655" "J.Carney" "John" "Carney" "UNK" "UNK" "4/20/64" "Notre Dame" ""
"1126" "00-0025719" "A.Jordan" "Akeem" "Jordan" "UNK" "UNK" "8/17/85" "James Madison" ""
"1127" "00-0025714" "J.Clark" "Jeremy" "Clark" "UNK" "UNK" "9/6/83" "Alabama" ""
"1128" "00-0025717" "N.Graham" "Nick" "Graham" "UNK" "UNK" "1/19/84" "Tulsa" ""
"1129" "00-0025713" "M.Smith" "Marcus" "Smith" "UNK" "UNK" "2/7/84" "Arizona" ""
"1130" "00-0029798" "" "C.J." "Akins" "UNK" "WR" "5/10/91" "Angelo State" ""
"1131" "00-0013845" "B.Robinson" "Bryan" "Robinson" "UNK" "UNK" "6/22/74" "Fresno State" ""
"1132" "00-0026197" "C.Henne" "Chad" "Henne" "UNK" "UNK" "7/2/85" "Michigan" ""
"1133" "00-0026196" "B.Brohm" "Brian" "Brohm" "UNK" "UNK" "9/23/85" "Louisville" ""
"1134" "00-0026195" "R.Rice" "Ray" "Rice" "UNK" "UNK" "1/22/87" "Rutgers" ""
"1135" "00-0026194" "J.Jones" "Jason" "Jones" "MIA" "DE" "5/23/86" "Eastern Michigan" ""
"1136" "00-0026193" "L.Sweed" "Limas" "Sweed" "UNK" "UNK" "12/25/84" "Texas" ""
"1137" "00-0026192" "Q.Groves" "Quentin" "Groves" "UNK" "UNK" "7/5/84" "Auburn" ""
"1138" "00-0026191" "M.Kelly" "Malcolm" "Kelly" "UNK" "UNK" "12/30/86" "Oklahoma" ""
"1139" "00-0026190" "C.Campbell" "Calais" "Campbell" "ARI" "DE" "9/1/86" "Miami (Fla.)" ""
"1140" "00-0026199" "M.Pollak" "Mike" "Pollak" "UNK" "UNK" "2/16/85" "Arizona State" ""
"1141" "00-0026198" "D.Jackson" "Dexter" "Jackson" "UNK" "UNK" "8/5/86" "Appalachian State" ""
"1142" "00-0027574" "A.Webster" "Aaron" "Webster" "UNK" "UNK" "7/20/88" "Cincinnati" ""
"1143" "00-0027575" "T.Williams" "Torri" "Williams" "UNK" "UNK" "8/29/86" "Purdue" ""
"1144" "00-0028886" "A.Bailey" "Antwon" "Bailey" "UNK" "UNK" "7/16/90" "Syracuse" ""
"1145" "00-0023003" "G.Warren" "Greg" "Warren" "PIT" "LS" "10/18/81" "North Carolina" ""
"1146" "00-0023001" "S.Suisham" "Shaun" "Suisham" "UNK" "UNK" "12/29/81" "Bowling Green State" ""
"1147" "00-0023008" "C.Carr" "Chris" "Carr" "UNK" "UNK" "4/30/83" "Boise State" ""
"1148" "00-0027716" "T.Gibson" "Thaddeus" "Gibson" "UNK" "UNK" "10/21/87" "Ohio State" ""
"1149" "00-0027717" "J.Hawley" "Joe" "Hawley" "TB" "C" "10/22/88" "Nevada-Las Vegas" ""
"1150" "00-0027714" "D.Pitta" "Dennis" "Pitta" "BAL" "TE" "6/29/85" "Brigham Young" ""
"1151" "00-0027715" "P.Dillard" "Phillip" "Dillard" "UNK" "UNK" "12/10/86" "Nebraska" ""
"1152" "00-0027712" "J.McKnight" "Joe" "McKnight" "UNK" "UNK" "4/16/88" "USC" ""
"1153" "00-0027713" "A.Hernandez" "Aaron" "Hernandez" "UNK" "UNK" "11/6/89" "Florida" ""
"1154" "00-0027710" "D.Stuckey" "Darrell" "Stuckey" "SD" "DB" "6/16/87" "Kansas" ""
"1155" "00-0027711" "W.Thurmond" "Walter" "Thurmond" "UNK" "UNK" "8/12/87" "Oregon" ""
"1156" "00-0027718" "G.Graham" "Garrett" "Graham" "DEN" "TE" "8/4/86" "Wisconsin" ""
"1157" "00-0027719" "A.Edds" "A.J." "Edds" "UNK" "UNK" "9/18/87" "Iowa" ""
"1158" "00-0031131" "L.Pegues" "Lee" "Pegues" "UNK" "UNK" "7/13/91" "East Carolina" ""
"1159" "00-0031130" "C.Jones" "Christian" "Jones" "CHI" "ILB" "2/18/91" "Florida State" ""
"1160" "00-0031133" "" "Cody" "Booth" "UNK" "UNK" "4/22/91" "Temple" ""
"1161" "00-0031135" "J.Ankrah" "Jason" "Ankrah" "UNK" "UNK" "2/26/91" "Nebraska" ""
"1162" "00-0031134" "D.Lattimore" "DeDe" "Lattimore" "UNK" "UNK" "1/30/91" "South Florida" ""
"1163" "00-0031137" "Au .Brown" "Austin" "Brown" "UNK" "UNK" "9/14/91" "Miami (Ohio)" ""
"1164" "00-0031136" "C.Boswell" "Chris" "Boswell" "PIT" "K" "3/16/91" "Rice" ""
"1165" "00-0031138" "M.Bullough" "Max" "Bullough" "HOU" "ILB" "2/11/92" "Michigan State" ""
"1166" "00-0032103" "" "Denzel" "Perryman" "SD" "ILB" "12/5/92" "Miami (Fla.)" ""
"1167" "00-0032102" "" "Stephone" "Anthony" "NO" "MLB" "7/28/92" "Clemson" ""
"1168" "00-0032105" "" "Senquez" "Golson" "PIT" "CB" "7/7/93" "Mississippi" ""
"1169" "00-0032107" "" "Angelo" "Blackson" "TEN" "DE" "11/14/92" "Auburn" ""
"1170" "00-0032106" "" "Craig" "Mager" "SD" "CB" "6/11/92" "Texas State" ""
"1171" "00-0032109" "" "Kwon" "Alexander" "TB" "MLB" "8/3/94" "LSU" ""
"1172" "00-0032108" "" "James" "Sample" "UNK" "UNK" "6/23/92" "Louisville" ""
"1173" "00-0031897" "" "Thomas" "Rawls" "SEA" "RB" "8/3/93" "Central Michigan" ""
"1174" "00-0023477" "Ke.Burnett" "Kevin" "Burnett" "UNK" "UNK" "12/24/82" "Tennessee" ""
"1175" "00-0023476" "M.Roos" "Michael" "Roos" "UNK" "UNK" "10/5/82" "Eastern Washington" ""
"1176" "00-0023475" "J.Bullocks" "Josh" "Bullocks" "UNK" "UNK" "2/28/83" "Nebraska" ""
"1177" "00-0023474" "M.Bradley" "Mark" "Bradley" "UNK" "UNK" "1/29/82" "Oklahoma" ""
"1178" "00-0023473" "S.Routt" "Stanford" "Routt" "UNK" "UNK" "7/26/83" "Houston" ""
"1179" "00-0023472" "S.Cody" "Shaun" "Cody" "UNK" "UNK" "1/22/83" "USC" ""
"1180" "00-0023471" "B.Ruud" "Barrett" "Ruud" "UNK" "UNK" "5/20/83" "Nebraska" ""
"1181" "00-0023470" "R.Brown" "Reggie" "Brown" "UNK" "UNK" "1/13/81" "Georgia" ""
"1182" "00-0021525" "C.Fitzsimmons" "Casey" "Fitzsimmons" "UNK" "UNK" "10/10/80" "Carroll (Mont.)" ""
"1183" "00-0022876" "R.Leisle" "Rodney" "Leisle" "UNK" "UNK" "2/5/81" "UCLA" ""
"1184" "00-0022870" "S.Andrews" "Stacy" "Andrews" "UNK" "UNK" "6/2/81" "Mississippi" ""
"1185" "00-0028744" "R.Pugh" "Ryan" "Pugh" "UNK" "UNK" "12/4/88" "Auburn" ""
"1186" "00-0028745" "A.Santella" "Anthony" "Santella" "UNK" "UNK" "3/6/88" "Illinois" ""
"1187" "00-0028746" "D.Adams" "Darvin" "Adams" "UNK" "UNK" "1/5/90" "Auburn" ""
"1188" "00-0028295" "C.Franklin" "Collin" "Franklin" "UNK" "UNK" "7/20/88" "Iowa State" ""
"1189" "00-0028292" "N.Bellore" "Nick" "Bellore" "SF" "LB" "5/12/89" "Central Michigan" ""
"1190" "00-0028293" "M.Campbell" "Michael" "Campbell" "UNK" "UNK" "8/12/89" "Temple" ""
"1191" "00-0028742" "T.Keiser" "Thomas" "Keiser" "UNK" "UNK" "3/28/89" "Stanford" ""
"1192" "00-0028743" "A.Kunalic" "Adi" "Kunalic" "UNK" "UNK" "4/1/89" "Nebraska" ""
"1193" "00-0028748" "J.Warren" "Jamorris" "Warren" "UNK" "UNK" "2/15/87" "Central Missouri State" ""
"1194" "00-0028749" "" "Darius" "Morris" "UNK" "UNK" "4/28/88" "Temple" ""
"1195" "00-0028298" "C.Smith" "Courtney" "Smith" "UNK" "UNK" "3/6/87" "South Alabama" ""
"1196" "00-0030778" "" "Curtis" "Feigt" "UNK" "UNK" "11/23/89" "West Virginia" ""
"1197" "00-0030779" "" "Dan" "France" "CLE" "OL" "4/1/91" "Michigan State" ""
"1198" "00-0020368" "B.Hamilton" "Ben" "Hamilton" "UNK" "UNK" "8/18/77" "Minnesota" ""
"1199" "00-0030770" "B.Coyle" "Brock" "Coyle" "SEA" "MLB" "10/12/90" "Montana" ""
"1200" "00-0030771" "J.Jeffcoat" "Jackson" "Jeffcoat" "UNK" "UNK" "12/26/90" "Texas" ""
"1201" "00-0030772" "" "Justin" "Anderson" "UNK" "UNK" "1/16/91" "Louisiana-Lafayette" ""
"1202" "00-0030773" "" "Thomas" "Gordon" "UNK" "UNK" "3/20/91" "Michigan" ""
"1203" "00-0032214" "" "Tyler" "Kroft" "CIN" "TE" "10/15/92" "Rutgers" ""
"1204" "00-0029277" "J.Howard" "Jaye" "Howard" "KC" "DE" "12/20/88" "Florida" ""
"1205" "00-0029276" "E.Rodriguez" "Evan" "Rodriguez" "UNK" "UNK" "9/21/88" "Temple" ""
"1206" "00-0029275" "L.Green" "Ladarius" "Green" "PIT" "TE" "5/29/90" "Louisiana-Lafayette" ""
"1207" "00-0029274" "D.Wylie" "Devon" "Wylie" "UNK" "UNK" "9/2/88" "Fresno State" ""
"1208" "00-0029273" "R.Turbin" "Robert" "Turbin" "IND" "RB" "12/2/89" "Utah State" ""
"1209" "00-0025630" "C.Harris" "Clark" "Harris" "CIN" "LS" "7/10/84" "Rutgers" ""
"1210" "00-0025637" "A.Bradshaw" "Ahmad" "Bradshaw" "UNK" "UNK" "3/19/86" "Marshall" ""
"1211" "00-0025636" "D.Stanley" "Derek" "Stanley" "UNK" "UNK" "8/27/85" "Wis.-Whitewater" ""
"1212" "00-0026785" "J.Harris" "JaRon" "Harris" "UNK" "UNK" "5/6/86" "South Dakota State" ""
"1213" "00-0033029" "" "Kelsey" "Young" "UNK" "UNK" "5/4/93" "Boise State" ""
"1214" "00-0033028" "" "Michael" "Wakefield" "WAS" "LB" "1/12/94" "Florida International" ""
"1215" "00-0033025" "" "Jalen" "Richard" "OAK" "RB" "10/15/93" "Southern Mississippi" ""
"1216" "00-0033024" "" "Branden" "Jackson" "OAK" "DE" "11/11/92" "Texas Tech" ""
"1217" "00-0033027" "" "Joe" "Licata" "UNK" "UNK" "11/16/92" "Buffalo" ""
"1218" "00-0033021" "" "Jake" "Lampman" "NO" "WR" "6/11/93" "Ferris State" ""
"1219" "00-0030774" "" "Eathyn" "Manumaleuna" "UNK" "UNK" "1/18/89" "Brigham Young" ""
"1220" "00-0030775" "K.Quarles" "Kelcy" "Quarles" "IND" "DT" "1/23/92" "South Carolina" ""
"1221" "00-0030776" "K.Wynn" "Kerry" "Wynn" "NYG" "DE" "2/12/91" "Richmond" ""
"1222" "00-0030777" "" "James" "Davidson" "UNK" "UNK" "11/1/90" "Texas-El Paso" ""
"1223" "00-0024129" "B.Costanzo" "Blake" "Costanzo" "UNK" "UNK" "4/14/84" "Lafayette" ""
